utterance_id,timestamp,name,group,date,block_index,llm_label,llm_engagement,llm_reference
2121,7:10,Kevin,Ruben Kevin,3.24,209,Explain Own Idea,,
2122,7:10,Ruben,Ruben Kevin,3.24,209,Engage Others Idea,MEDIUM,Kevin
2123,7:10,Kevin,Ruben Kevin,3.24,209,Engage Others Idea,MEDIUM,Ruben
2124,7:10,Ruben,Ruben Kevin,3.24,209,Engage Others Idea,MEDIUM,Kevin
2125,7:10,Kevin,Ruben Kevin,3.24,209,Uncorrelated,,
2126,7:10,Kevin,Ruben Kevin,3.24,209,Uncorrelated,,
2127,7:10,Ruben,Ruben Kevin,3.24,209,Uncorrelated,,
2128,7:10,Kevin,Ruben Kevin,3.24,209,Uncorrelated,,
2129,7:10,Ruben,Ruben Kevin,3.24,209,Engage Others Idea,LOW,Kevin
2130,7:10,Kevin,Ruben Kevin,3.24,209,Uncorrelated,,
2131,7:10,Ruben,Ruben Kevin,3.24,209,Uncorrelated,,
2132,7:10,Kevin,Ruben Kevin,3.24,209,Uncorrelated,,
2133,7:10,Ruben,Ruben Kevin,3.24,209,Uncorrelated,,
2134,7:10,Kevin,Ruben Kevin,3.24,209,Uncorrelated,,
2135,7:10,Ruben,Ruben Kevin,3.24,209,Uncorrelated,,
2136,7:10,Kevin,Ruben Kevin,3.24,209,Uncorrelated,,
2137,7:10,Ruben,Ruben Kevin,3.24,209,Uncorrelated,,
2138,7:10,Kevin,Ruben Kevin,3.24,209,Uncorrelated,,
2139,7:10,Ruben,Ruben Kevin,3.24,209,Explain Own Idea,,
2140,7:10,Kevin,Ruben Kevin,3.24,209,Uncorrelated,,
2141,10:24,Kevin,Ruben Kevin,3.24,210,Uncorrelated,,
2142,10:24,Ruben,Ruben Kevin,3.24,210,Uncorrelated,,
2143,10:24,Ruben,Ruben Kevin,3.24,210,Uncorrelated,,
2144,10:24,Kevin,Ruben Kevin,3.24,210,Explain Own Idea,,
2145,10:24,Ruben,Ruben Kevin,3.24,210,Uncorrelated,,
2146,10:24,Kevin,Ruben Kevin,3.24,210,Uncorrelated,,
2147,10:24,Ruben,Ruben Kevin,3.24,210,Uncorrelated,,
2148,10:24,Ruben,Ruben Kevin,3.24,210,Uncorrelated,,
2149,10:24,Kevin,Ruben Kevin,3.24,210,Uncorrelated,,
2150,10:24,Ruben,Ruben Kevin,3.24,210,Uncorrelated,,
2151,11:51,Ruben,Ruben Kevin,3.24,211,Explain Own Idea,,
2152,11:51,Kevin,Ruben Kevin,3.24,211,Engage Others Idea,MEDIUM,Ruben
2153,11:51,Kevin,Ruben Kevin,3.24,211,Engage Others Idea,HIGH,Ruben
2154,11:51,Ruben,Ruben Kevin,3.24,211,Engage Others Idea,LOW,Kevin
2155,11:51,Kevin,Ruben Kevin,3.24,211,Engage Others Idea,HIGH,Ruben
2156,11:51,Ruben,Ruben Kevin,3.24,211,Uncorrelated,,
2157,11:51,Kevin,Ruben Kevin,3.24,211,Uncorrelated,,
2158,11:51,Ruben,Ruben Kevin,3.24,211,Uncorrelated,,
2159,13:50,Kevin,Ruben Kevin,3.24,212,Uncorrelated,,
2160,13:50,Ruben,Ruben Kevin,3.24,212,Uncorrelated,,
2161,14:24,Ruben,Ruben Kevin,3.24,213,Uncorrelated,,
2162,14:24,Kevin,Ruben Kevin,3.24,213,Uncorrelated,,
2163,14:24,Ruben,Ruben Kevin,3.24,213,Engage Others Idea,LOW,Kevin
2164,14:24,Kevin,Ruben Kevin,3.24,213,Uncorrelated,,
2165,14:39,Ruben,Ruben Kevin,3.24,214,Engage Others Idea,HIGH,Kevin
2166,14:39,Kevin,Ruben Kevin,3.24,214,Explain Own Idea,,
2167,14:39,Ruben,Ruben Kevin,3.24,214,Uncorrelated,,
2168,14:39,Kevin,Ruben Kevin,3.24,214,Uncorrelated,,
2169,16:12,Ruben,Ruben Kevin,3.24,215,Uncorrelated,,
2170,16:12,Kevin,Ruben Kevin,3.24,215,Engage Others Idea,MEDIUM,Ruben
2171,16:12,Ruben,Ruben Kevin,3.24,215,Engage Others Idea,HIGH,Kevin
2172,16:12,Kevin,Ruben Kevin,3.24,215,Explain Own Idea,,
2173,16:12,Ruben,Ruben Kevin,3.24,215,Engage Others Idea,MEDIUM,Kevin
2174,17:04,Ruben,Ruben Kevin,3.24,216,Uncorrelated,,
2175,17:04,Kevin,Ruben Kevin,3.24,216,Uncorrelated,,
2176,17:04,Ruben,Ruben Kevin,3.24,216,Uncorrelated,,
2177,17:04,Kevin,Ruben Kevin,3.24,216,Uncorrelated,,
2178,17:04,Ruben,Ruben Kevin,3.24,216,Uncorrelated,,
2179,17:04,Kevin,Ruben Kevin,3.24,216,Uncorrelated,,
2180,17:04,Ruben,Ruben Kevin,3.24,216,Uncorrelated,,
2181,17:04,Kevin,Ruben Kevin,3.24,216,Engage Others Idea,HIGH,Ruben
2182,17:04,Ruben,Ruben Kevin,3.24,216,Engage Others Idea,LOW,Kevin
2183,17:04,Kevin,Ruben Kevin,3.24,216,Engage Others Idea,LOW,Ruben
2184,17:04,Ruben,Ruben Kevin,3.24,216,Uncorrelated,,
2185,17:04,Kevin,Ruben Kevin,3.24,216,Uncorrelated,,
2186,17:04,Ruben,Ruben Kevin,3.24,216,Uncorrelated,,
2187,18:26,Kevin,Ruben Kevin,3.24,217,Uncorrelated,,
2188,18:26,Ruben,Ruben Kevin,3.24,217,Uncorrelated,,
2189,18:26,Kevin,Ruben Kevin,3.24,217,Uncorrelated,,
2190,18:26,Ruben,Ruben Kevin,3.24,217,Uncorrelated,,
2191,18:26,Kevin,Ruben Kevin,3.24,217,Uncorrelated,,
2192,18:26,Ruben,Ruben Kevin,3.24,217,Uncorrelated,,
2193,18:26,Ruben,Ruben Kevin,3.24,217,Uncorrelated,,
2194,18:26,Kevin,Ruben Kevin,3.24,217,Uncorrelated,,
2195,18:26,Ruben,Ruben Kevin,3.24,217,Uncorrelated,,
2196,18:26,Kevin,Ruben Kevin,3.24,217,Uncorrelated,,
2197,19:20,Ruben,Ruben Kevin,3.24,218,Uncorrelated,,
2198,20:30,Kevin,Ruben Kevin,3.24,219,Uncorrelated,,
2199,20:30,Ruben,Ruben Kevin,3.24,219,Uncorrelated,,
2200,21:10,Ruben,Ruben Kevin,3.24,220,Engage Others Idea,HIGH,Kevin
2201,21:10,Kevin,Ruben Kevin,3.24,220,Engage Others Idea,LOW,Ruben
2202,21:10,Ruben,Ruben Kevin,3.24,220,Uncorrelated,,
2203,21:10,Kevin,Ruben Kevin,3.24,220,Uncorrelated,,
2204,21:10,Kevin,Ruben Kevin,3.24,220,Uncorrelated,,
2205,21:10,Ruben,Ruben Kevin,3.24,220,Uncorrelated,,
2206,21:10,Kevin,Ruben Kevin,3.24,220,Uncorrelated,,
2207,21:10,Ruben,Ruben Kevin,3.24,220,Uncorrelated,,
2208,21:10,Kevin,Ruben Kevin,3.24,220,Uncorrelated,,
2209,21:10,Ruben,Ruben Kevin,3.24,220,Engage Others Idea,LOW,Kevin
2210,21:10,Kevin,Ruben Kevin,3.24,220,Uncorrelated,,
2211,21:10,Ruben,Ruben Kevin,3.24,220,Uncorrelated,,
2212,21:10,Kevin,Ruben Kevin,3.24,220,Uncorrelated,,
2213,21:10,Ruben,Ruben Kevin,3.24,220,Uncorrelated,,
2214,21:10,Kevin,Ruben Kevin,3.24,220,Uncorrelated,,
2215,21:10,Ruben,Ruben Kevin,3.24,220,Engage Others Idea,HIGH,Kevin
2216,21:10,Kevin,Ruben Kevin,3.24,220,Engage Others Idea,LOW,Ruben
2217,21:10,Ruben,Ruben Kevin,3.24,220,Uncorrelated,,
2218,24:27,Teacher,Ruben Kevin,3.24,221,Uncorrelated,,
2219,24:27,Ruben,Ruben Kevin,3.24,221,Uncorrelated,,
2220,24:27,T,Ruben Kevin,3.24,221,Uncorrelated,,
2221,24:27,Ruben,Ruben Kevin,3.24,221,Uncorrelated,,
2222,24:27,T,Ruben Kevin,3.24,221,Uncorrelated,,
2223,24:27,Ruben,Ruben Kevin,3.24,221,Uncorrelated,,
2224,24:27,T,Ruben Kevin,3.24,221,Uncorrelated,,
2225,24:27,Ruben,Ruben Kevin,3.24,221,Explain Own Idea,,
2226,24:27,T,Ruben Kevin,3.24,221,Uncorrelated,,
2227,24:27,Kevin,Ruben Kevin,3.24,221,Uncorrelated,,
2228,24:27,T,Ruben Kevin,3.24,221,Engage Others Idea,MEDIUM,Kevin
2229,24:27,Kevin,Ruben Kevin,3.24,221,Explain Own Idea,,
2230,24:27,T,Ruben Kevin,3.24,221,Uncorrelated,,
2231,00:30,Gio,Daniel Gio,3.24,222,Uncorrelated,,
2232,00:30,Gio,Daniel Gio,3.24,222,Uncorrelated,,
2233,00:30,Daniel,Daniel Gio,3.24,222,Uncorrelated,,
2234,00:30,Gio,Daniel Gio,3.24,222,Uncorrelated,,
2235,00:30,Gio,Daniel Gio,3.24,222,Uncorrelated,,
2236,2:35,Gio,Daniel Gio,3.24,223,Uncorrelated,,
2237,3:20,Gio,Daniel Gio,3.24,224,Uncorrelated,,
2238,3:20,Gio,Daniel Gio,3.24,224,Engage Others Idea,HIGH,Daniel
2239,3:20,Daniel,Daniel Gio,3.24,224,Uncorrelated,,
2240,4:30,Daniel,Daniel Gio,3.24,225,Uncorrelated,,
2241,4:30,Gio,Daniel Gio,3.24,225,Uncorrelated,,
2242,4:40,T,Daniel Gio,3.24,226,Uncorrelated,,
2243,4:40,Gio,Daniel Gio,3.24,226,Uncorrelated,,
2244,4:40,T,Daniel Gio,3.24,226,Uncorrelated,,
2245,4:40,Gio,Daniel Gio,3.24,226,Uncorrelated,,
2246,4:40,T,Daniel Gio,3.24,226,Engage Others Idea,MEDIUM,Daniel
2247,4:40,Gio,Daniel Gio,3.24,226,Engage Others Idea,MEDIUM,Daniel
2248,4:40,T,Daniel Gio,3.24,226,Uncorrelated,,
2249,4:40,Gio,Daniel Gio,3.24,226,Explain Own Idea,,
2250,4:40,T,Daniel Gio,3.24,226,Engage Others Idea,MEDIUM,Daniel
2251,4:40,Gio,Daniel Gio,3.24,226,Engage Others Idea,HIGH,Daniel
2252,5:24,T,Daniel Gio,3.24,227,Uncorrelated,,
2253,5:24,Gio,Daniel Gio,3.24,227,Uncorrelated,,
2254,5:24,T,Daniel Gio,3.24,227,Uncorrelated,,
2255,5:24,Gio,Daniel Gio,3.24,227,Uncorrelated,,
2256,5:24,T,Daniel Gio,3.24,227,Uncorrelated,,
2257,5:24,Daniel,Daniel Gio,3.24,227,Uncorrelated,,
2258,5:24,T,Daniel Gio,3.24,227,Uncorrelated,,
2259,5:24,Gio,Daniel Gio,3.24,227,Uncorrelated,,
2260,6:00,T,Daniel Gio,3.24,228,Engage Others Idea,MEDIUM,Previous Speaker
2261,6:00,Gio,Daniel Gio,3.24,228,Uncorrelated,,
2262,6:00,Daniel,Daniel Gio,3.24,228,Uncorrelated,,
2263,6:00,Gio,Daniel Gio,3.24,228,Uncorrelated,,
2264,6:00,T,Daniel Gio,3.24,228,Uncorrelated,,
2265,6:00,Gio,Daniel Gio,3.24,228,Uncorrelated,,
2266,6:00,T,Daniel Gio,3.24,228,Uncorrelated,,
2267,7:00,Gio,Daniel Gio,3.24,229,Uncorrelated,,
2268,7:00,Daniel,Daniel Gio,3.24,229,Uncorrelated,,
2269,7:00,Gio,Daniel Gio,3.24,229,Uncorrelated,,
2270,7:00,T,Daniel Gio,3.24,229,Uncorrelated,,
2271,7:00,Gio,Daniel Gio,3.24,229,Uncorrelated,,
2272,7:00,T,Daniel Gio,3.24,229,Uncorrelated,,
2273,7:00,Daniel,Daniel Gio,3.24,229,Uncorrelated,,
2274,7:00,Gio,Daniel Gio,3.24,229,Uncorrelated,,
2275,7:00,Daniel,Daniel Gio,3.24,229,Uncorrelated,,
2276,7:00,T,Daniel Gio,3.24,229,Uncorrelated,,
2277,7:00,Daniel,Daniel Gio,3.24,229,Uncorrelated,,
2278,7:00,Gio,Daniel Gio,3.24,229,Uncorrelated,,
2279,7:00,T,Daniel Gio,3.24,229,Engage Others Idea,MEDIUM,Gio
2280,7:00,Daniel,Daniel Gio,3.24,229,Uncorrelated,,
2281,8:00,T,Daniel Gio,3.24,230,Uncorrelated,,
2282,8:00,Daniel,Daniel Gio,3.24,230,Engage Others Idea,LOW,Gio
2283,8:00,Gio,Daniel Gio,3.24,230,Uncorrelated,,
2284,8:00,T,Daniel Gio,3.24,230,Uncorrelated,,
2285,8:00,Gio,Daniel Gio,3.24,230,Uncorrelated,,
2286,8:00,T,Daniel Gio,3.24,230,Uncorrelated,,
2287,8:00,Daniel,Daniel Gio,3.24,230,Uncorrelated,,
2288,8:00,Gio,Daniel Gio,3.24,230,Uncorrelated,,
2289,8:00,T,Daniel Gio,3.24,230,Uncorrelated,,
2290,8:00,Gio,Daniel Gio,3.24,230,Uncorrelated,,
2291,8:00,Daniel,Daniel Gio,3.24,230,Uncorrelated,,
2292,8:00,T,Daniel Gio,3.24,230,Uncorrelated,,
2293,8:00,Daniel,Daniel Gio,3.24,230,Uncorrelated,,
2294,8:00,T,Daniel Gio,3.24,230,Uncorrelated,,
2295,8:26,Gio,Daniel Gio,3.24,231,Uncorrelated,,
2296,8:26,T,Daniel Gio,3.24,231,Uncorrelated,,
2297,8:26,T,Daniel Gio,3.24,231,Uncorrelated,,
2298,8:26,Gio,Daniel Gio,3.24,231,Explain Own Idea,,
2299,8:26,T,Daniel Gio,3.24,231,Engage Others Idea,MEDIUM,Gio
2300,8:26,Daniel,Daniel Gio,3.24,231,Uncorrelated,,
2301,8:26,T,Daniel Gio,3.24,231,Uncorrelated,,
2302,8:26,Daniel,Daniel Gio,3.24,231,Engage Others Idea,MEDIUM,Gio
2303,8:26,T,Daniel Gio,3.24,231,Uncorrelated,,
2304,8:26,Gio,Daniel Gio,3.24,231,Explain Own Idea,,
2305,8:26,Daniel,Daniel Gio,3.24,231,Uncorrelated,,
2306,8:26,Gio,Daniel Gio,3.24,231,Uncorrelated,,
2307,8:26,Daniel,Daniel Gio,3.24,231,Uncorrelated,,
2308,8:26,Gio,Daniel Gio,3.24,231,Uncorrelated,,
2309,8:26,T,Daniel Gio,3.24,231,Engage Others Idea,LOW,Gio
2310,8:26,Gio,Daniel Gio,3.24,231,Uncorrelated,,
2311,8:26,T,Daniel Gio,3.24,231,Engage Others Idea,LOW,Gio
2312,8:26,Gio,Daniel Gio,3.24,231,Engage Others Idea,LOW,T
2313,8:26,T,Daniel Gio,3.24,231,Engage Others Idea,MEDIUM,Gio
2314,8:26,Gio,Daniel Gio,3.24,231,Explain Own Idea,,
2315,8:26,T,Daniel Gio,3.24,231,Uncorrelated,,
2316,8:26,Gio,Daniel Gio,3.24,231,Uncorrelated,,
2317,8:26,T,Daniel Gio,3.24,231,Engage Others Idea,MEDIUM,Robert
2318,8:26,Gio,Daniel Gio,3.24,231,Engage Others Idea,LOW,T
2319,8:26,T,Daniel Gio,3.24,231,Engage Others Idea,MEDIUM,Gio
2320,8:26,Gio,Daniel Gio,3.24,231,Uncorrelated,,
2321,8:26,T,Daniel Gio,3.24,231,Uncorrelated,,
2322,8:26,Daniel,Daniel Gio,3.24,231,Uncorrelated,,
2323,11:00,T,Daniel Gio,3.24,232,Uncorrelated,,
2324,11:00,Daniel,Daniel Gio,3.24,232,Uncorrelated,,
2325,11:00,T,Daniel Gio,3.24,232,Uncorrelated,,
2326,11:00,Gio,Daniel Gio,3.24,232,Uncorrelated,,
2327,11:00,Daniel,Daniel Gio,3.24,232,Uncorrelated,,
2328,11:00,T,Daniel Gio,3.24,232,Engage Others Idea,MEDIUM,Previous Speaker
2329,11:00,Daniel,Daniel Gio,3.24,232,Engage Others Idea,LOW,T
2330,11:00,T,Daniel Gio,3.24,232,Uncorrelated,,
2331,11:00,Daniel,Daniel Gio,3.24,232,Uncorrelated,,
2332,11:00,T,Daniel Gio,3.24,232,Uncorrelated,,
2333,11:00,Daniel,Daniel Gio,3.24,232,Uncorrelated,,
2334,11:00,T,Daniel Gio,3.24,232,Uncorrelated,,
2335,11:00,Daniel,Daniel Gio,3.24,232,Uncorrelated,,
2336,11:00,T,Daniel Gio,3.24,232,Uncorrelated,,
2337,11:00,Daniel,Daniel Gio,3.24,232,Engage Others Idea,MEDIUM,Previous Speaker
2338,11:00,Gio,Daniel Gio,3.24,232,Explain Own Idea,,
2339,11:00,T,Daniel Gio,3.24,232,Uncorrelated,,
2340,11:00,Daniel,Daniel Gio,3.24,232,Engage Others Idea,MEDIUM,Gio
2341,11:00,Gio,Daniel Gio,3.24,232,Explain Own Idea,,
2342,11:00,Daniel,Daniel Gio,3.24,232,Engage Others Idea,MEDIUM,Gio
2343,11:00,Gio,Daniel Gio,3.24,232,Engage Others Idea,LOW,Daniel
2344,11:00,Daniel,Daniel Gio,3.24,232,Uncorrelated,,
2345,11:00,Gio,Daniel Gio,3.24,232,Uncorrelated,,
2346,11:00,Daniel,Daniel Gio,3.24,232,Engage Others Idea,MEDIUM,Gio
2347,11:00,Gio,Daniel Gio,3.24,232,Uncorrelated,,
2348,11:00,Daniel,Daniel Gio,3.24,232,Engage Others Idea,MEDIUM,Gio
2349,11:00,T,Daniel Gio,3.24,232,Uncorrelated,,
2350,11:00,Gio,Daniel Gio,3.24,232,Engage Others Idea,LOW,Daniel
2351,11:00,Daniel,Daniel Gio,3.24,232,Engage Others Idea,MEDIUM,Gio
2352,11:00,Gio,Daniel Gio,3.24,232,Explain Own Idea,,
2353,11:00,Daniel,Daniel Gio,3.24,232,Engage Others Idea,LOW,Gio
2354,11:00,Gio,Daniel Gio,3.24,232,Explain Own Idea,,
2355,11:00,Daniel,Daniel Gio,3.24,232,Uncorrelated,,
2356,11:00,Daniel,Daniel Gio,3.24,232,Uncorrelated,,
2357,11:00,Gio,Daniel Gio,3.24,232,Explain Own Idea,,
2358,11:00,Daniel,Daniel Gio,3.24,232,Uncorrelated,,
2359,11:00,Gio,Daniel Gio,3.24,232,Uncorrelated,,
2360,14:00,T,Daniel Gio,3.24,233,Engage Others Idea,MEDIUM,Gio
2361,14:00,Gio,Daniel Gio,3.24,233,Uncorrelated,,
2362,14:00,Daniel,Daniel Gio,3.24,233,Uncorrelated,,
2363,14:00,Gio,Daniel Gio,3.24,233,Uncorrelated,,
2364,14:00,Daniel,Daniel Gio,3.24,233,Uncorrelated,,
2365,14:00,Gio,Daniel Gio,3.24,233,Uncorrelated,,
2366,14:00,T,Daniel Gio,3.24,233,Engage Others Idea,MEDIUM,Gio
2367,14:00,Gio,Daniel Gio,3.24,233,Uncorrelated,,
2368,14:00,Daniel,Daniel Gio,3.24,233,Uncorrelated,,
2369,14:00,Gio,Daniel Gio,3.24,233,Uncorrelated,,
2370,14:00,Daniel,Daniel Gio,3.24,233,Uncorrelated,,
2371,14:00,Gio,Daniel Gio,3.24,233,Uncorrelated,,
2372,14:00,Daniel,Daniel Gio,3.24,233,Uncorrelated,,
2373,14:00,Gio,Daniel Gio,3.24,233,Uncorrelated,,
2374,14:50,T,Daniel Gio,3.24,234,Uncorrelated,,
2375,14:50,Gio,Daniel Gio,3.24,234,Explain Own Idea,,
2376,14:50,Daniel,Daniel Gio,3.24,234,Uncorrelated,,
2377,14:50,Gio,Daniel Gio,3.24,234,Uncorrelated,,
2378,14:50,Gio,Daniel Gio,3.24,234,Engage Others Idea,HIGH,Daniel
2379,14:50,Daniel,Daniel Gio,3.24,234,Uncorrelated,,
2380,14:50,Gio,Daniel Gio,3.24,234,Engage Others Idea,MEDIUM,Daniel
2381,14:50,Daniel,Daniel Gio,3.24,234,Uncorrelated,,
2382,14:50,Gio,Daniel Gio,3.24,234,Uncorrelated,,
2383,14:50,Gio,Daniel Gio,3.24,234,Uncorrelated,,
2384,14:50,Daniel,Daniel Gio,3.24,234,Engage Others Idea,LOW,Gio
2385,17:00,Gio,Daniel Gio,3.24,235,Uncorrelated,,
2386,17:00,Daniel,Daniel Gio,3.24,235,Explain Own Idea,,
2387,17:00,Gio,Daniel Gio,3.24,235,Uncorrelated,,
2388,17:00,Daniel,Daniel Gio,3.24,235,Engage Others Idea,LOW,Gio
2389,17:00,Gio,Daniel Gio,3.24,235,Uncorrelated,,
2390,17:00,Daniel,Daniel Gio,3.24,235,Uncorrelated,,
2391,17:00,Daniel,Daniel Gio,3.24,235,Uncorrelated,,
2392,17:00,Daniel,Daniel Gio,3.24,235,Uncorrelated,,
2393,17:00,Gio,Daniel Gio,3.24,235,Uncorrelated,,
2394,17:00,Daniel,Daniel Gio,3.24,235,Engage Others Idea,LOW,Gio
2395,17:00,Gio,Daniel Gio,3.24,235,Uncorrelated,,
2396,17:00,Daniel,Daniel Gio,3.24,235,Uncorrelated,,
2397,17:00,Gio,Daniel Gio,3.24,235,Uncorrelated,,
2398,17:00,Daniel,Daniel Gio,3.24,235,Engage Others Idea,MEDIUM,Gio
2399,17:00,Gio,Daniel Gio,3.24,235,Uncorrelated,,
2400,21:54,T,Daniel Gio,3.24,236,Uncorrelated,,
2401,21:54,Gio,Daniel Gio,3.24,236,Uncorrelated,,
2402,23:58,Daniel,Daniel Gio,3.24,237,Uncorrelated,,
2403,23:58,Gio,Daniel Gio,3.24,237,Uncorrelated,,
2404,23:58,Daniel,Daniel Gio,3.24,237,Explain Own Idea,,
2405,23:58,Gio,Daniel Gio,3.24,237,Uncorrelated,,
2406,23:58,Daniel,Daniel Gio,3.24,237,Uncorrelated,,
2407,23:58,Gio,Daniel Gio,3.24,237,Uncorrelated,,
2408,3:35,William,Marco William,3.26,238,Explain Own Idea,,
2409,3:35,Marco,Marco William,3.26,238,Engage Others Idea,HIGH,William
2410,3:35,William,Marco William,3.26,238,Explain Own Idea,,
2411,3:35,Marco,Marco William,3.26,238,Explain Own Idea,,
2412,3:35,William,Marco William,3.26,238,Uncorrelated,,
2413,3:35,Marco,Marco William,3.26,238,Explain Own Idea,,
2414,3:35,Marco,Marco William,3.26,238,Engage Others Idea,HIGH,William
2415,3:35,William,Marco William,3.26,238,Uncorrelated,,
2416,3:35,Marco,Marco William,3.26,238,Explain Own Idea,,
2417,3:35,Marco,Marco William,3.26,238,Uncorrelated,,
2418,3:35,William,Marco William,3.26,238,Engage Others Idea,LOW,Marco
2419,00:48,Marco,Marco William,3.26,239,Uncorrelated,,
2420,1:30,William,Marco William,3.26,240,Uncorrelated,,
2421,1:30,Marco,Marco William,3.26,240,Uncorrelated,,
2422,1:30,William,Marco William,3.26,240,Engage Others Idea,LOW,Marco
2423,1:30,Marco,Marco William,3.26,240,Uncorrelated,,
2424,2:07,Marco,Marco William,3.26,241,Uncorrelated,,
2425,2:07,William,Marco William,3.26,241,Uncorrelated,,
2426,2:07,Marco,Marco William,3.26,241,Uncorrelated,,
2427,2:07,William,Marco William,3.26,241,Uncorrelated,,
2428,3:00,Marco,Marco William,3.26,242,Uncorrelated,,
2429,3:00,William,Marco William,3.26,242,Uncorrelated,,
2430,3:00,Marco,Marco William,3.26,242,Uncorrelated,,
2431,3:00,William,Marco William,3.26,242,Engage Others Idea,MEDIUM,Marco
2432,3:00,Marco,Marco William,3.26,242,Uncorrelated,,
2433,3:00,William,Marco William,3.26,242,Engage Others Idea,HIGH,Marco
2434,3:00,Marco,Marco William,3.26,242,Explain Own Idea,,
2435,3:00,William,Marco William,3.26,242,Uncorrelated,,
2436,3:00,Marco,Marco William,3.26,242,Explain Own Idea,,
2437,3:00,William,Marco William,3.26,242,Engage Others Idea,MEDIUM,Marco
2438,3:00,Marco,Marco William,3.26,242,Explain Own Idea,,
2439,3:00,William,Marco William,3.26,242,Uncorrelated,,
2440,3:00,Marco,Marco William,3.26,242,Uncorrelated,,
2441,3:00,William,Marco William,3.26,242,Engage Others Idea,LOW,Marco
2442,3:00,Marco,Marco William,3.26,242,Engage Others Idea,HIGH,William
2443,3:00,William,Marco William,3.26,242,Engage Others Idea,MEDIUM,Marco
2444,3:00,Marco,Marco William,3.26,242,Explain Own Idea,,
2445,3:00,William,Marco William,3.26,242,Uncorrelated,,
2446,3:00,Marco,Marco William,3.26,242,Uncorrelated,,
2447,3:00,William,Marco William,3.26,242,Uncorrelated,,
2448,3:00,Marco,Marco William,3.26,242,Uncorrelated,,
2449,3:00,William,Marco William,3.26,242,Engage Others Idea,MEDIUM,Marco
2450,6:58,William,Marco William,3.26,243,Uncorrelated,,
2451,6:58,William,Marco William,3.26,243,Uncorrelated,,
2452,6:58,Marco,Marco William,3.26,243,Explain Own Idea,,
2453,6:58,William,Marco William,3.26,243,Uncorrelated,,
2454,6:58,Marco,Marco William,3.26,243,Uncorrelated,,
2455,6:58,William,Marco William,3.26,243,Explain Own Idea,,
2456,6:58,William,Marco William,3.26,243,Uncorrelated,,
2457,6:58,Marco,Marco William,3.26,243,Engage Others Idea,LOW,William
2458,6:58,William,Marco William,3.26,243,Uncorrelated,,
2459,6:58,Marco,Marco William,3.26,243,Uncorrelated,,
2460,10:30,Marco,Marco William,3.26,244,Uncorrelated,,
2461,10:30,William,Marco William,3.26,244,Uncorrelated,,
2462,10:30,Marco,Marco William,3.26,244,Uncorrelated,,
2463,10:30,William,Marco William,3.26,244,Engage Others Idea,HIGH,Marco
2464,10:30,Marco,Marco William,3.26,244,Engage Others Idea,LOW,William
2465,10:30,William,Marco William,3.26,244,Engage Others Idea,MEDIUM,Marco
2466,10:30,Marco,Marco William,3.26,244,Uncorrelated,,
2467,10:30,William,Marco William,3.26,244,Uncorrelated,,
2468,15:00,Marco,Marco William,3.26,245,Explain Own Idea,,
2469,15:00,William,Marco William,3.26,245,Uncorrelated,,
2470,15:00,Marco,Marco William,3.26,245,Explain Own Idea,,
2471,15:00,William,Marco William,3.26,245,Engage Others Idea,LOW,Marco
2472,15:00,Marco,Marco William,3.26,245,Explain Own Idea,,
2473,15:00,William,Marco William,3.26,245,Uncorrelated,,
2474,15:00,Marco,Marco William,3.26,245,Uncorrelated,,
2475,15:00,William,Marco William,3.26,245,Engage Others Idea,MEDIUM,Marco
2476,15:00,Marco,Marco William,3.26,245,Explain Own Idea,,
2477,15:00,William,Marco William,3.26,245,Uncorrelated,,
2478,15:00,Marco,Marco William,3.26,245,Uncorrelated,,
2479,15:00,William,Marco William,3.26,245,Uncorrelated,,
2480,15:00,Marco,Marco William,3.26,245,Engage Others Idea,MEDIUM,William
2481,15:00,William,Marco William,3.26,245,Uncorrelated,,
2482,15:00,Marco,Marco William,3.26,245,Engage Others Idea,MEDIUM,William
2483,15:00,William,Marco William,3.26,245,Engage Others Idea,LOW,Marco
2484,15:00,Marco,Marco William,3.26,245,Explain Own Idea,,
2485,15:00,William,Marco William,3.26,245,Explain Own Idea,,
2486,15:00,Marco,Marco William,3.26,245,Engage Others Idea,HIGH,William
2487,19:57,T,Marco William,3.26,246,Engage Others Idea,MEDIUM,Previous Speaker
2488,19:57,William,Marco William,3.26,246,Explain Own Idea,,
2489,19:57,T,Marco William,3.26,246,Engage Others Idea,MEDIUM,William
2490,19:57,William,Marco William,3.26,246,Explain Own Idea,,
2491,19:57,T,Marco William,3.26,246,Engage Others Idea,MEDIUM,William
2492,19:57,T,Marco William,3.26,246,Engage Others Idea,MEDIUM,William
2493,19:57,William,Marco William,3.26,246,Engage Others Idea,LOW,T
2494,19:57,T,Marco William,3.26,246,Uncorrelated,,
2495,21:42,T,Marco William,3.26,247,Engage Others Idea,MEDIUM,Previous Speaker
2496,21:42,William,Marco William,3.26,247,Uncorrelated,,
2497,21:42,T,Marco William,3.26,247,Uncorrelated,,
2498,21:42,Marco,Marco William,3.26,247,Uncorrelated,,
2499,21:42,T,Marco William,3.26,247,Engage Others Idea,MEDIUM,Marco
2500,21:42,Marco,Marco William,3.26,247,Explain Own Idea,,
2501,21:42,T,Marco William,3.26,247,Engage Others Idea,LOW,Marco
2502,21:42,Marco,Marco William,3.26,247,Uncorrelated,,
